#{"t_start": 1782840714.3012211, "env_id": "None"}
r,l,t
-3833.545344,40,2836.298788
-4061.731829,40,2836.367298
-4374.332529,40,2836.437361
-3949.478406,40,2836.506441
-4165.219528,40,2836.57592
-4217.874144,40,2836.644016
-4602.597009,40,2836.712499
-4448.944696,40,2836.782502
-3897.582682,40,2836.851507
-4116.007843,40,2836.920943
-4119.177045,40,2836.989828
-3897.779787,40,2837.058625
-3876.397821,40,2837.125669
-4229.904098,40,2837.193173
-3901.770429,40,2837.262298
-3949.215135,40,2837.330567
-3995.578282,40,2837.398076
-3896.984969,40,2837.471841
-4182.410782,40,2837.540244
-4158.476191,40,2837.609718
-3795.629497,40,2837.677169
-3950.217856,40,2837.746302
-3949.700811,40,2837.813286
-3898.906116,40,2837.88386
-4082.042757,40,2837.95443
-3495.355943,40,2838.02451
-3847.991077,40,2838.093613
-3949.864325,40,2838.164395
-4054.229894,40,2838.23236
-4213.701279,40,2838.302064
-3879.112157,40,2838.372139
-3970.969564,40,2838.441251
-3848.302203,40,2838.510364
-3949.922207,40,2838.578173
-3950.184172,40,2838.647598
-3672.369744,40,2838.714635
-3682.570445,40,2838.78426
-3797.244149,40,2838.854374
-3570.385692,40,2838.924088
-3674.489305,40,2838.991328
-3672.604668,40,2839.059814
-3672.307382,40,2839.127863
-4385.879143,40,2839.195729
-3672.790763,40,2839.266379
-3950.064967,40,2839.337049
-3847.713118,40,2839.407064
-3644.925114,40,2839.475279
-3570.411018,40,2839.547776
-3848.283739,40,2839.615893
-3950.13519,40,2839.68441
-3847.595589,40,2839.753217
-3949.492897,40,2839.822344
-3544.810335,40,2839.891374
-4003.926815,40,2839.961112
-3848.170574,40,2840.028335
-3673.614044,40,2840.096551
-3950.034991,40,2840.16385
-4310.782819,40,2840.234994
-4157.76696,40,2840.304333
-3949.746742,40,2840.374653
-4024.874797,40,2840.443738
-3949.358269,40,2840.512938
-4158.209006,40,2840.581518
-3545.786255,40,2840.649038
-3848.427577,40,2840.718022
-4931.03214,40,2840.787529
-4341.574732,40,2840.870383
-4883.205177,40,2840.976296
-4283.184378,40,2841.046626
-4230.212543,40,2841.117009
-4653.125442,40,2841.18659
-4776.052107,40,2841.256143
-4304.602735,40,2841.331821
-4667.349743,40,2841.444798
-5086.612833,40,2841.520498
-4931.101024,40,2841.58943
-4931.158192,40,2841.657951
-4879.773934,40,2841.730408
-4930.916175,40,2841.800668
-4776.114969,40,2841.869103
-4829.119606,40,2841.939007
-4930.542044,40,2842.007085
-4551.062509,40,2842.074984
-4879.149137,40,2842.142732
-4237.925817,40,2842.21227
-4930.460672,40,2842.280877
-4931.203867,40,2842.349493
-4653.268081,40,2842.42093
-5138.733735,40,2842.489464
-4600.916017,40,2842.55795
-4600.213869,40,2842.626431
-4906.014336,40,2842.695315
-4498.49781,40,2842.763064
-4775.688122,40,2842.831461
-4755.918258,40,2842.902028
-5042.074729,40,2842.971735
-4779.720805,40,2843.041025
-4289.709774,40,2843.112001
-4930.824153,40,2843.179021
-4599.886994,40,2843.247937
-4878.055826,40,2843.320581
-4877.640295,40,2843.389131
-4830.461557,40,2843.457018
-4877.822065,40,2843.524911
-4878.076387,40,2843.59233
-4877.992963,40,2843.660158
-4880.563294,40,2843.727156
-4778.469929,40,2843.801012
-4880.334662,40,2843.87076
-5035.328472,40,2843.940212
-4833.255879,40,2844.009565
-4878.088693,40,2844.078186
-4652.834442,40,2844.148121
-4879.514269,40,2844.216981
-4652.220887,40,2844.287408
-4135.62732,40,2844.356219
-4613.502307,40,2844.424864
-4745.055986,40,2844.498657
-4548.183678,40,2844.567744
-4569.121434,40,2844.636311
-4723.761425,40,2844.704795
-4615.854263,40,2844.772795
-4615.341299,40,2844.84036
-4926.399663,40,2844.908278
-4702.97482,40,2844.976248
-4653.930333,40,2845.044186
-4653.221667,40,2845.111577
-4717.911367,40,2845.183095
-4769.195432,40,2845.252137
-4855.983052,40,2845.326
-4653.345013,40,2845.393616
-4593.438177,40,2845.462138
-4769.915846,40,2845.529768
-4493.625016,40,2845.598481
-4667.812916,40,2845.666694
-4721.612742,40,2845.735463
-4756.13739,40,2845.80338
-4879.539364,40,2845.874039
-4705.542432,40,2845.942691
-4653.666417,40,2846.010187
-4777.36003,40,2846.077824
-4602.579195,40,2846.145921
-4653.557508,40,2846.213963
-4702.576153,40,2846.282652
-4878.166995,40,2846.353507
-4992.782912,40,2846.421077
-4930.388751,40,2846.490964
-4877.540044,40,2846.563165
-4440.087929,40,2846.632822
-4491.984022,40,2846.701019
-4658.512656,40,2846.769951
-4652.547003,40,2846.837399
-4606.248147,40,2846.905814
-4441.174275,40,2846.972973
-4608.251758,40,2847.040929
-4596.39071,40,2847.108397
-4707.085819,40,2847.176166
-4702.834458,40,2847.246268
-4831.533164,40,2847.314363
-4446.146278,40,2847.394643
-4597.37439,40,2847.482251
-4546.919616,40,2847.569247
-4758.015526,40,2847.650392
-4607.342188,40,2847.720955
-4544.524649,40,2847.790532
-4441.723353,40,2847.861735
-4116.648272,40,2847.934912
-4616.911881,40,2848.010682
-4678.105133,40,2848.081464
-4803.38653,40,2848.152686
-4389.110728,40,2848.223706
-4829.325311,40,2848.294657
-4358.598249,40,2848.365435
-4648.615641,40,2848.436125
-4670.043206,40,2848.509543
-4621.619591,40,2848.580392
-4803.235569,40,2848.6598
-4803.683189,40,2848.73853
-4728.712816,40,2848.814849
-4803.924039,40,2848.886914
-4759.842212,40,2848.958181
-4723.508284,40,2849.029353
-4723.451697,40,2849.101159
-4606.177691,40,2849.171894
-4438.033624,40,2849.242853
-4518.598166,40,2849.314661
-4753.587676,40,2849.386845
-4330.415098,40,2849.460351
-4593.959706,40,2849.531882
-4181.768269,40,2849.604217
-4899.433975,40,2849.675185
-4731.549843,40,2849.746398
-4900.354987,40,2849.817451
-4902.14523,40,2849.889391
-4110.369957,40,2849.959999
-4058.277722,40,2850.03104
-5034.556538,40,2850.102147
-4703.822654,40,2850.175202
-4774.747949,40,2850.245988
-4513.031776,40,2850.317193
-4776.142905,40,2850.388754
-4897.647886,40,2850.461403
-4627.365824,40,2850.532422
-4756.644722,40,2850.603014
-4878.175422,40,2850.674641
-4702.200332,40,2850.744938
-4832.888743,40,2850.816433
-4775.303087,40,2850.887921
-4827.783423,40,2850.958089
-4521.319952,40,2851.028389
-4933.913642,40,2851.099392
-4803.780506,40,2851.17015
-4934.900255,40,2851.24005
-4739.008936,40,2851.311922
-4852.121502,40,2851.384378
-4830.282669,40,2851.458615
-4774.19879,40,2851.528728
-4936.964392,40,2851.601386
-4568.542106,40,2851.672665
-4599.495872,40,2851.743842
-4708.948263,40,2851.815375
-4777.516759,40,2851.886974
-4723.370118,40,2851.957908
-4977.275573,40,2852.029197
-4980.434127,40,2852.101861
-4773.230721,40,2852.171628
-4930.61954,40,2852.242397
-4550.833586,40,2852.315285
-4879.765476,40,2852.386937
-4833.090517,40,2852.459299
-5162.408459,40,2852.530221
-4902.587305,40,2852.602064
-5163.299655,40,2852.672976
-4951.19423,40,2852.7431
-5093.999424,40,2852.81461
-4653.730354,40,2852.887758
-4859.17857,40,2852.958619
-4924.021088,40,2853.03415
-5033.54847,40,2853.104244
-4755.105095,40,2853.174799
-4599.707371,40,2853.245127
-5002.290711,40,2853.316107
-4879.400912,40,2853.388079
-4980.81585,40,2853.460963
-5000.93535,40,2853.531969
-4878.748157,40,2853.602075
-5000.933412,40,2853.672579
-4638.67664,40,2853.748074
-5108.569757,40,2853.819984
-5002.151924,40,2853.891438
-5108.212016,40,2853.962516
-4844.227344,40,2854.033905
-4685.235089,40,2854.105191
-4878.396579,40,2854.176401
-4979.546025,40,2854.248569
-5819.153293,40,2854.320261
-5001.581685,40,2854.390841
-5692.82772,40,2854.465251
-4236.719827,40,2854.536047
-5623.336382,40,2854.606493
-5692.467464,40,2854.676901
-5589.956795,40,2854.747741
-5002.601723,40,2854.817626
-5513.265212,40,2854.888139
-5623.941506,40,2854.958466
-5004.586549,40,2855.02874
-5670.012511,40,2855.098818
-5568.086338,40,2855.171613
-4739.599236,40,2855.243442
-4739.936772,40,2855.314783
-5001.551819,40,2855.385453
-5671.232514,40,2855.456903
-4684.815855,40,2855.528162
-4180.3636,40,2855.599734
-4355.779122,40,2855.671288
-4685.526635,40,2855.741448
-5002.324323,40,2855.81226
-4639.665882,40,2855.900245
-4741.899749,40,2855.971808
-4305.798457,40,2856.057149
-4639.6825,40,2856.12703
-4642.884659,40,2856.212679
-4740.604569,40,2856.292378
-4203.313294,40,2856.368231
-4561.336101,40,2856.452899
-4720.095856,40,2856.522895
-4739.578574,40,2856.607342
-4255.459397,40,2856.678799
-4663.333283,40,2856.751355
-4759.798435,40,2856.821684
-4793.54339,40,2856.893986
-4815.228274,40,2856.965162
-4793.485747,40,2857.036928
-4691.35884,40,2857.107637
-4377.85602,40,2857.17998
-4691.783911,40,2857.252808
-4684.818153,40,2857.323403
-4659.417019,40,2857.437919
-5001.553789,40,2857.531396
-4814.879302,40,2857.603934
-4793.252216,40,2857.674396
-4814.911299,40,2857.74426
-4737.745718,40,2857.814592
-4869.114365,40,2857.897157
-4716.088555,40,2857.966814
-4735.819618,40,2858.03705
-4693.726857,40,2858.107425
-4869.35363,40,2858.179861
-4557.594125,40,2858.250242
-4557.715747,40,2858.321256
-4744.298746,40,2858.391702
-3951.839186,40,2858.463588
-4826.976831,40,2858.535083
-4755.10574,40,2858.605515
-4433.784087,40,2858.676005
-4264.055301,40,2858.747447
-4212.359811,40,2858.818075
-4056.016114,40,2858.890534
-4480.237567,40,2858.961338
-3975.11783,40,2859.032501
-4287.497025,40,2859.10311
-4056.22799,40,2859.173532
-3852.77061,40,2859.244582
-4285.67349,40,2859.315646
-4777.54397,40,2859.386814
-4805.635357,40,2859.463619
-3801.479756,40,2859.534184
-4077.654782,40,2859.607713
-4235.725782,40,2859.678473
-4214.609862,40,2859.749459
-4298.070629,40,2859.819977
-4179.176705,40,2859.891224
-3643.091287,40,2859.961865
-3940.198948,40,2860.032776
-4044.891834,40,2860.104009
-3518.018912,40,2860.175178
-4055.593603,40,2860.246538
-4214.520254,40,2860.319334
-3975.54981,40,2860.389431
-3517.744975,40,2860.459904
-3539.486165,40,2860.530268
-4018.150221,40,2860.600106
-3867.495117,40,2860.670363
-3901.298428,40,2860.740025
-4055.61315,40,2860.810942
-3974.475277,40,2860.8812
-3403.053641,40,2860.95209
-3539.936113,40,2861.024652
-4236.521595,40,2861.095224
-3611.736632,40,2861.165994
-3512.997168,40,2861.236453
-3512.300766,40,2861.307571
-4090.73488,40,2861.378066
-3970.96702,40,2861.450061
-3736.500487,40,2861.520781
-4128.04614,40,2861.591817
-3615.618197,40,2861.662986
-4161.527187,40,2861.735603
-3484.324006,40,2861.805592
-3462.798189,40,2861.876857
-3663.98043,40,2861.947551
-4287.037431,40,2862.018338
-3487.30275,40,2862.088761
-3487.732189,40,2862.159816
-4230.011942,40,2862.232167
-4264.449146,40,2862.304023
-4161.398759,40,2862.375592
-3484.238149,40,2862.480992
-4264.570188,40,2862.551705
-4338.31964,40,2862.62251
-3568.769154,40,2862.693317
-3543.095536,40,2862.76429
-3865.868232,40,2862.83384
-4162.194252,40,2862.915936
-3953.297568,40,2862.999486
-4474.073668,40,2863.069802
-3674.038398,40,2863.153448
-4441.642586,40,2863.225273
-3464.393055,40,2863.296786
-3620.527348,40,2863.367584
-3539.569388,40,2863.437464
-3518.00899,40,2863.509207
-3517.972453,40,2863.580316
-3586.910743,40,2863.651054
-3517.707922,40,2863.721432
-3488.040373,40,2863.792305
-3620.7513,40,2863.86253
-3621.218686,40,2863.950674
-3568.367687,40,2864.02054
-3539.202203,40,2864.105619
-3465.794106,40,2864.179286
-3539.928381,40,2864.260817
-3518.304126,40,2864.345121
-3487.667688,40,2864.415074
-3901.02329,40,2864.499441
-3818.586648,40,2864.568223
-4159.024235,40,2864.652298
-3778.059105,40,2864.723598
-4218.027042,40,2864.807256
-3701.197674,40,2864.878916
-3539.343921,40,2864.948303
-3568.565972,40,2865.017605
-4208.680941,40,2865.086277
-4094.070043,40,2865.156949
-3919.428172,40,2865.226971
-3623.446077,40,2865.297944
-3465.563457,40,2865.368699
-3590.23171,40,2865.441263
-3409.741938,40,2865.512952
-3432.057392,40,2865.58326
-3484.373048,40,2865.652596
-3465.836645,40,2865.722599
-3518.153586,40,2865.792716
-3462.674805,40,2865.862996
-3568.640974,40,2865.933172
-3410.010118,40,2866.003056
-3487.803535,40,2866.074429
-3967.597496,40,2866.146207
-4179.870725,40,2866.216875
-3745.65494,40,2866.287651
-3534.169345,40,2866.367997
-3512.686231,40,2866.45222
-3512.320081,40,2866.536336
-4175.053873,40,2866.620998
-4072.575319,40,2866.705409
-4106.468569,40,2866.772277
-3407.056002,40,2866.838547
-3410.4901,40,2866.906914
-3468.286393,40,2866.985814
-4102.560098,40,2867.049867
-4050.40515,40,2867.127207
-4073.53647,40,2867.191297
-3409.372336,40,2867.269207
-4124.680008,40,2867.333306
-3903.848947,40,2867.412342
-4124.641864,40,2867.479012
-4206.350973,40,2867.546103
-3354.600202,40,2867.61617
-3409.304038,40,2867.692214
-3483.788481,40,2867.764394
-3406.650976,40,2867.834647
-4050.769434,40,2867.901734
-4050.313429,40,2867.966778
-4072.352848,40,2868.032765
-3406.842965,40,2868.098592
-3920.000266,40,2868.1636
-3845.520915,40,2868.228066
-4050.665489,40,2868.295301
-3483.811062,40,2868.362
-3662.336705,40,2868.439384
-3919.838287,40,2868.506217
-3462.48779,40,2868.584918
-4153.046564,40,2868.648547
-4175.280345,40,2868.72542
-3406.778288,40,2868.79074
-3564.719478,40,2868.870673
-4057.208578,40,2868.935849
-3667.814604,40,2869.014024
-4072.174181,40,2869.080029
-4050.722423,40,2869.156112
-4227.113206,40,2869.228585
-3534.489148,40,2869.298353
-3586.400381,40,2869.374161
-3896.808597,40,2869.441013
-4072.943363,40,2869.521204
-4022.976075,40,2869.585849
-4050.771183,40,2869.663105
-4152.969291,40,2869.72852
-3406.277161,40,2869.80608
-4107.309704,40,2869.871115
-5065.265804,40,2869.949625
-4125.227493,40,2870.013521
-4102.254345,40,2870.092375
-3982.665821,40,2870.156828
-4056.936898,40,2870.235365
-4085.602151,40,2870.304241
-4211.390496,40,2870.379081
-4050.957323,40,2870.446937
-4072.835473,40,2870.513702
-3509.521958,40,2870.578589
-4085.123576,40,2870.64418
-3994.879746,40,2870.70945
-4952.118401,40,2870.77533
-4384.912036,40,2870.841191
-4666.473816,40,2870.90719
-4366.858184,40,2870.973125
-5076.579494,40,2871.039063
-4691.240806,40,2871.119678
-4125.328142,40,2871.185747
-3687.714515,40,2871.265219
-4669.62568,40,2871.32973
-4511.2855,40,2871.409432
-3841.654799,40,2871.475613
-4235.122012,40,2871.555487
-4407.983145,40,2871.621762
-4458.395108,40,2871.698291
-4408.558717,40,2871.770095
-4510.9295,40,2871.842081
-3811.646349,40,2871.91732
-4050.980568,40,2871.984451
-4073.027851,40,2872.049111
-4536.716823,40,2872.114264
-3914.35249,40,2872.17917
-3841.988943,40,2872.24391
-4205.797746,40,2872.31038
-4439.533402,40,2872.37646
-4413.984688,40,2872.441137
-3537.477498,40,2872.510518
-3994.597022,40,2872.575515
-3692.335427,40,2872.640915
-4153.296259,40,2872.706968
-4227.199423,40,2872.772506
-4862.175786,40,2872.838819
-3479.369261,40,2872.906784
-3730.85124,40,2872.974207
-3509.828408,40,2873.039518
-3667.730941,40,2873.118919
-3922.439041,40,2873.211016
-3942.168862,40,2873.277507
-3375.946207,40,2873.343218
-4057.101147,40,2873.408742
-2714.610349,40,2873.475048
-3848.300896,40,2873.542627
-4152.488552,40,2873.608484
-4050.523619,40,2873.674189
-4457.883939,40,2873.740984
-3457.308875,40,2873.809708
-3914.550576,40,2873.882944
-3429.035285,40,2873.952571
-4050.650141,40,2874.023998
-3941.527259,40,2874.093588
-4102.416375,40,2874.164499
-4050.790306,40,2874.233881
-3920.62597,40,2874.304466
-4355.612354,40,2874.373759
-3842.580888,40,2874.443219
-3811.51648,40,2874.512137
-4216.437608,40,2874.586088
-4355.859782,40,2874.65556
-3567.708806,40,2874.724144
-3537.515214,40,2874.793019
-4469.66672,40,2874.862099
-3789.851902,40,2874.930712
-3892.437428,40,2874.99875
-3859.767616,40,2875.06736
-3864.027253,40,2875.136729
-3465.264294,40,2875.206126
-3354.455648,40,2875.279603
-4050.947502,40,2875.348063
-4386.569609,40,2875.416606
-3892.36572,40,2875.48857
-3354.571457,40,2875.559629
-4102.855348,40,2875.627827
-4029.264569,40,2875.696569
-3384.806835,40,2875.765292
-3892.45292,40,2875.83433
-4050.803969,40,2875.903936
-3193.092782,40,2875.975229
-3354.397685,40,2876.043786
-4470.219252,40,2876.112472
-3615.564373,40,2876.181491
-4028.060523,40,2876.252136
-4124.771675,40,2876.321626
-4043.359413,40,2876.403065
-4081.267817,40,2876.473835
-3951.16106,40,2876.542458
-3009.676538,40,2876.61031
-3895.122103,40,2876.681041
-4176.580187,40,2876.762604
-3556.887319,40,2876.830302
-4131.926975,40,2876.911049
-4153.458079,40,2876.978087
-3981.866175,40,2877.057324
-4110.146029,40,2877.125092
-4211.484779,40,2877.20606
-4102.266955,40,2877.276358
-4132.064202,40,2877.354304
-4109.210701,40,2877.435319
-4081.827251,40,2877.507011
-4102.697968,40,2877.588497
-4050.747303,40,2877.656121
-4050.618376,40,2877.736258
-3781.24708,40,2877.804048
-4029.209879,40,2877.887121
-4050.98168,40,2877.957175
-3308.935222,40,2878.036402
-3592.685111,40,2878.113135
-3717.794608,40,2878.186707
-3926.408324,40,2878.268452
-3722.941743,40,2878.336829
-3536.439685,40,2878.418458
-4051.009375,40,2878.487037
-3926.318767,40,2878.569148
-3681.984311,40,2878.638504
-3552.809103,40,2878.717763
-4319.659393,40,2878.785802
-4184.000288,40,2878.855354
-3594.014764,40,2878.926787
-4171.465146,40,2878.995986
-3885.869567,40,2879.064953
-3854.980593,40,2879.134476
-3649.294127,40,2879.203477
-4102.766101,40,2879.272184
-4696.205413,40,2879.341192
-3810.316867,40,2879.410403
-4252.397427,40,2879.480132
-4028.654135,40,2879.550445
-4069.239625,40,2879.623612
-4164.881022,40,2879.715018
-3671.181511,40,2879.785765
-4106.50424,40,2879.8552
-4252.498314,40,2879.923554
-4149.860923,40,2879.992726
-4143.26157,40,2880.061316
-4223.851023,40,2880.130674
-4738.190128,40,2880.199925
-4158.852321,40,2880.269581
-4093.933421,40,2880.340033
-4771.987082,40,2880.4092
-3963.163006,40,2880.477253
-4171.26937,40,2880.546284
-4216.947108,40,2880.614477
-4195.994164,40,2880.684378
-4171.727525,40,2880.753271
-4171.390818,40,2880.823449
-3810.707407,40,2880.891867
-3475.929335,40,2880.959928
-3409.629435,40,2881.043469
-4149.752158,40,2881.112018
-4149.879285,40,2881.193027
-4224.011165,40,2881.265127
-4171.517707,40,2881.342692
-4223.948441,40,2881.410346
-4171.952475,40,2881.479947
